Date,Open,High,Low,Close,Change,Change%,Devation%,trx_cnt,trx_record,avg_cnt,amount,FI,IT,Dealer,Big3,FI_Share%,loanM_chg,loanM_chg%,loanS_chg,loanS_chg%,loan_M_S%
2020/12/21,512,517,508,516,+6,+1.18,1.76,"35,153","21,765",1.6,180.3,"+7,570",+317,-545,"+7,342",76.4,+613,"24,786",+128,480,1.9
2020/12/22,512,516,509,509,-7,-1.36,1.36,"25,632","25,973",0.99,131.3,"-3,514",+79,-254,"-3,688",76.4,-843,"23,943",+7,487,2
2020/12/23,508,511,506,509,0,0,0.98,"18,321","16,428",1.1,93.2,"-1,945",-13,+175,"-1,783",76.4,+290,"24,233",-92,395,1.6
2020/12/24,511,512,508,510,+1,+0.2,0.79,"15,218","12,743",1.2,77.6,"+2,236",+26,+267,"+2,529",76.4,+165,"24,398",+5,400,1.6
2020/12/25,514,515,510,511,+1,+0.2,0.98,"12,581","14,988",0.84,64.5,"+3,491",-420,+579,"+3,649",76.4,+411,"24,809",-1,399,1.6
2020/12/28,512,515,509,515,+4,+0.78,1.17,"19,521","16,675",1.2,100.2,"+5,429",+26,+557,"+6,012",76.4,-643,"24,166",-15,384,1.6
2020/12/29,515,517,513,515,0,0,0.78,"20,227","17,187",1.2,104.1,"+4,253",-88,"-1,276","+2,889",76.5,-321,"23,845",-1,383,1.6
2020/12/30,516,525,514,525,+10,+1.94,2.14,"46,705","33,173",1.4,243.1,"+15,639",+257,"+2,341","+18,237",76.5,-264,"23,581",+94,477,2
2020/12/31,526,530,524,530,+5,+0.95,1.14,"31,173","25,138",1.2,164.4,"+4,608",+419,+146,"+5,173",76.5,-648,"22,933",+114,591,2.6
2021/01/04,530,540,528,536,+6,+1.13,2.26,"39,490","33,316",1.2,211.3,"+12,463",-33,+865,"+13,295",76.6,+454,"23,387",+50,641,2.7
2021/01/05,536,542,535,542,+6,+1.12,1.31,"34,839","28,512",1.2,187.6,"+3,016",+178,-451,"+2,744",76.6,-355,"23,032",+43,684,3
2021/01/06,555,555,541,549,+7,+1.29,2.58,"55,614","55,462",1,305.7,"+5,150",+105,"-4,163","+1,092",76.6,-256,"22,776",+203,887,3.9
2021/01/07,554,570,553,565,+16,+2.91,3.1,"53,393","47,905",1.1,300.2,"+1,499",-75,"+2,060","+3,485",76.6,"+2,200","24,976",+124,"1,011",4
2021/01/08,580,580,571,580,+15,+2.65,1.59,"62,957","56,426",1.1,363.4,+313,+188,"+1,176","+1,677",76.6,-502,"24,474",+17,"1,028",4.2
2021/01/11,577,584,574,584,+4,+0.69,1.72,"52,772","49,539",1.1,305.4,"-7,167",+351,-433,"-7,249",76.6,+681,"25,155",-29,999,4
2021/01/12,583,597,582,591,+7,+1.2,2.57,"52,605","59,595",0.88,309.6,"-8,633","+2,164",+766,"-5,703",76.5,+738,"25,893",+38,"1,037",4
2021/01/13,595,605,593,605,+14,+2.37,2.03,"75,708","59,966",1.3,454.2,"-7,294",-261,"+1,951","-5,603",76.5,"+2,306","28,199",+47,"1,084",3.8
2021/01/14,587,597,587,592,-13,-2.15,1.65,"90,310","111,849",0.81,534.8,"-31,252","-1,843",-45,"-33,140",76.4,+481,"28,680",-45,"1,039",3.6
2021/01/15,621,625,601,601,+9,+1.52,4.05,"100,998","105,961",0.95,618.8,"+8,170",+21,+411,"+8,602",76.4,-513,"28,167",+49,"1,088",3.9
2021/01/18,608,608,594,607,+6,+1,2.33,"50,389","49,008",1,304.1,"-2,745",+669,+519,"-1,557",76.4,+162,"28,329",+59,"1,147",4
2021/01/19,618,632,613,627,+20,+3.29,3.13,"52,947","55,490",0.95,329.3,"+5,212",-106,"+1,084","+6,190",76.4,"+1,422","29,751",-6,"1,141",3.8
2021/01/20,633,650,631,647,+20,+3.19,3.03,"95,484","95,577",1,612.8,"-5,455",-190,-652,"-6,297",76.4,"-1,012","28,739",+322,"1,463",5.1
2021/01/21,640,679,640,673,+26,+4.02,6.03,"97,590","115,004",0.85,646.2,"-17,915","-1,369","+1,380","-17,904",76.4,"+2,692","31,431",+185,"1,648",5.2
2021/01/22,649,665,649,649,-24,-3.57,2.38,"134,238","235,186",0.57,880.2,"-61,084","+1,456","+2,075","-57,553",76.1,"+2,444","33,875",-458,"1,190",3.5
2021/01/25,642,646,626,633,-16,-2.47,3.08,"98,608","154,134",0.64,625.8,"-27,583","+2,758","+1,265","-23,560",76,"+1,276","35,151",-195,995,2.8
2021/01/26,632,640,610,617,-16,-2.53,4.74,"114,798","177,764",0.65,716.4,"-15,168",+316,"-2,197","-17,049",76,-206,"34,945",-87,908,2.6
2021/01/27,618,625,611,615,-2,-0.32,2.27,"72,824","77,274",0.94,449.3,"-6,613",+348,+981,"-5,285",75.9,+699,"35,644",+51,959,2.7
2021/01/28,600,608,598,601,-14,-2.28,1.63,"104,182","157,835",0.66,626.5,"-19,595",+637,+980,"-17,978",75.9,"+1,665","37,309",-137,822,2.2
2021/01/29,619,619,591,591,-10,-1.66,4.66,"96,876","129,394",0.75,584,"-17,485",+103,-200,"-17,582",75.8,-408,"36,901",-47,775,2.1
2021/02/01,595,612,587,611,+20,+3.38,4.23,"70,162","81,346",0.86,420,"+5,559",+31,+300,"+5,890",75.8,-177,"36,724",+161,936,2.5
2021/02/02,629,638,622,632,+21,+3.44,2.62,"80,724","82,687",0.98,509.4,"+8,088",-298,"-1,660","+6,130",75.8,"-2,271","34,453",+40,976,2.8
2021/02/03,638,642,630,630,-2,-0.32,1.9,"59,763","56,515",1.1,379.3,"-3,724",-321,-929,"-4,974",75.8,"-1,141","33,312",-22,954,2.9
2021/02/04,626,632,620,627,-3,-0.48,1.9,"47,548","44,668",1.1,297.7,"-7,961",+19,-514,"-8,456",75.8,-331,"32,981",-50,904,2.7
2021/02/05,638,641,631,632,+5,+0.8,1.59,"57,351","51,140",1.1,364.4,"-7,062",+13,+109,"-6,940",75.8,-531,"32,450",-1,903,2.8
2021/02/17,663,668,660,663,+31,+4.91,1.27,"115,578","91,925",1.3,767.3,"+8,960",+138,"+3,036","+12,134",75.8,+280,"32,531",-57,845,2.6
2021/02/18,664,665,656,660,-3,-0.45,1.36,"54,520","49,914",1.1,360.2,"-7,917",+466,+70,"-7,381",75.8,-98,"32,433",-10,835,2.6
2021/02/19,656,657,647,652,-8,-1.21,1.52,"51,652","63,171",0.82,336.8,"-11,759",+432,-94,"-11,421",75.7,+45,"32,478",-41,794,2.4
2021/02/22,660,662,650,650,-2,-0.31,1.84,"39,512","47,116",0.84,258.9,"-2,676",+153,-279,"-2,802",75.7,-418,"32,060",-3,790,2.5
2021/02/23,641,643,633,641,-9,-1.38,1.54,"52,868","73,349",0.72,337.8,"-7,612",+262,"-1,244","-8,594",75.7,+627,"32,687",-42,748,2.3
2021/02/24,627,636,625,625,-16,-2.5,1.72,"80,011","138,264",0.58,503.3,"-16,155",-344,"-1,632","-18,131",75.6,-295,"32,392",-26,722,2.2
2021/02/25,636,636,628,635,+10,+1.6,1.28,"45,279","46,506",0.97,286.3,"+2,011",+263,-915,"+1,359",75.6,-266,"32,126",+36,758,2.4
2021/02/26,611,618,606,606,-29,-4.57,1.89,"137,933","212,428",0.65,841.9,"-63,751","+1,559",-544,"-62,736",75.4,"+3,091","35,217",-68,690,2
2021/03/02,621,622,609,609,+3,+0.5,2.15,"57,793","71,325",0.81,355.7,"-2,478",+352,-672,"-2,797",75.4,-377,"34,840",+17,707,2
2021/03/03,609,622,601,622,+13,+2.13,3.45,"61,171","57,677",1.1,375.5,"-3,661",+427,"+3,878",+644,75.3,+596,"35,436",-46,661,1.9
2021/03/04,609,611,601,601,-21,-3.38,1.61,"75,508","143,916",0.52,456.6,"-34,899",+526,+106,"-34,267",75.2,"+1,167","36,603",-142,519,1.4
2021/03/05,588,605,584,601,0,0,3.49,"85,580","127,693",0.67,509.7,"-22,313","+1,191",-246,"-21,368",75.1,"+1,036","37,639",+59,578,1.5
2021/03/08,608,610,598,598,-3,-0.5,2,"47,677","84,570",0.56,287.4,"-10,461",+201,-19,"-10,278",75.1,-317,"37,322",-87,491,1.3
2021/03/09,585,595,585,595,-3,-0.5,1.67,"74,471","119,867",0.62,439.6,"-19,386",+866,"+1,574","-16,946",75,"+1,453","38,775",-151,340,0.9
2021/03/10,601,601,593,597,+2,+0.34,1.34,"41,735","54,196",0.77,249,"-2,177",+73,"-1,185","-3,289",75,-612,"38,163",-57,283,0.7
2021/03/11,596,612,595,609,+12,+2.01,2.85,"55,463","47,948",1.2,335.8,"-1,238",+135,+988,-115,75,+165,"38,328",-278,5,0.01
2021/03/12,615,618,609,614,+5,+0.82,1.48,"33,877","36,145",0.94,207.8,"+2,518",+93,-534,"+2,077",75,"-1,579","36,749",-5,0,0
2021/03/15,614,614,609,611,-3,-0.49,0.81,"29,768","26,753",1.1,181.9,"-2,302",-62,-804,"-3,168",75,+290,"37,039",0,0,0
2021/03/16,610,613,607,613,+2,+0.33,0.98,"37,781","37,573",1,230.7,"-5,163",+35,+28,"-5,100",75,+189,"37,228",0,0,0
2021/03/17,612,612,602,604,-7,-1.15,1.64,"43,942","68,585",0.64,266.4,"-19,384",+15,-395,"-19,764",74.9,"+1,019","38,247",+49,49,0.1
2021/03/18,606,609,602,602,-2,-0.33,1.16,"30,224","31,677",0.95,182.9,"-4,449",-9,+829,"-3,629",74.9,-125,"38,122",+39,88,0.2
2021/03/19,594,598,591,591,-11,-1.83,1.16,"74,961","106,938",0.7,444.1,"-22,516","-1,172",-596,"-24,283",74.8,+53,"38,175",+8,96,0.3
